"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","hash","source_link","source_name","year"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","German","572ca05404b1f78341642a05340c4932bd7d092558058067cacdfcd6abd930d2","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2049","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Cerophytidae","German","e65c3588e54e4cf8caa256369947d92ce2bdd7abc9a91b09f120a82f652a34ab","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2040","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Eucnemidae","German","94f73fe9d82d42d5a21f2ebf1b4281aab2665c2999325fdd3e94d0061b9c596f","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2041","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","German","cec975a877ed7a52ea64a3ad82cde35f402b72a296fd6c0b3b18a579b92f9571","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2042","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Cryptophagidae","German","c58f0fdf3f0f877ab333af8b4b06a039ef55eb715e064c98ded2b6898f2a1cd8","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2043","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Latridiidae","German","e2df935e328f19979dffe8f7e72c1bb6053d5de7a71e443cc453167ec8ceb093","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Mycetophagidae","German","f2ea38213870f2a923958041f45eae13768f7fac473799b43afe1d2c12e3d913","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2045","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Zopheridae","German","342e7403858b84451531249af0bbca17122169ffb0a9e93d7557d750c7e92743","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2046","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Ladybugs","German","9d8cade275abb34178d344ceff76957067e2d105de3deff2b6eb6716193ad755","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2047","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Monotomidae","German","39fab39cb63c2031b5d0ff23c6e528315b6020d505674131684e296008a25f53","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2048","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Phalacridae","German","39fab39cb63c2031b5d0ff23c6e528315b6020d505674131684e296008a25f53","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2049","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Pyrochroide","German","39fab39cb63c2031b5d0ff23c6e528315b6020d505674131684e296008a25f53","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2050","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Meloidae","German","cfff5fc6dcf9d9294d73795f8a219aa90f58359ef637166331d91fc79130a94f","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2041","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","German","9404267037864995f021804718e741ccb4e6470b78f06088c99d03758c618928","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2042","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","German","2f0105ed622c5e4d34d65bc5a421376056041f03c5944ce12b56d0012a72c025","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2043","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Lucanidae","German","f6ad6241d4ec891cd0fb81a0cd1980fd4e502f9144fd62c23d72faa691e83e15","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Longhorn Beetles","German","3da7b207325a372aa8af7b7223a2aa91826556386355a96bfe079250e37532e1","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2045","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Megalopodidae","German","13d18e3f38f1f8e877f618f24a8a293b1c1b38257df97ed47b477402d88f277a","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2046","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Orsodacnidae","German","13d18e3f38f1f8e877f618f24a8a293b1c1b38257df97ed47b477402d88f277a","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2047","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","German","13d18e3f38f1f8e877f618f24a8a293b1c1b38257df97ed47b477402d88f277a","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2048","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Curculionoidea","German","20a78b70d72d88277e814f5b19cc54264a124d678d40cffaceda2cb971e8aadf","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2049","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Symphyta","German","27e60751fa083e16491b4171dc74b4593073cebfb37a785ccda5a8680794187c","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2050","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Bees","German","71d351bfe88dfd0677272229ddee740bab7ec5dc147a6cad56f716a47acc4ae4","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2051","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Stinging Wasps","German","983214c9e0bcb3334102c803dddf5632b5ed8524c24197e7cef2291d51e1be48","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2052","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Ants","German","ca317f7be3f0d1bc05fd00c6845d231ad2ae8c6d7a230268b05a636975e5fdd2","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2053","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Trichoptera","Caddisflies","German","303cdd26c8891628dce54215a6b77610d2c015f9fcac5c316c7be0f6fe44ef4b","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2054","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Lepidoptera","Macrolepidoptera","German","57ee26d17d11cca9cba8d068e8420a8488202d59e7f3923ab271864a73c67162","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2055","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Mecoptera","Scorpionflies","German","0f44184cc69acaa630b6ba30f9941d86520352e8cfaef7574c5b50497c0cd112","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2040","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Black Flies","German","fe04fc035429cba4f0a76602988259a05da2bf54b3c0d5f8622627f43eb3bd3f","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2041","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Long-Legged Flies","German","bf8cf58462bb8099aa1977e8fa04e8c60c5dadfb8b92f2c9e24f94e43e501158","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2042","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Soldier Flies","German","90f0223d84adccdf1495532477eb5f2eaf6c9ed2d3d140cbeec46e14c35f7699","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2043","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Horse-Flies","German","c1e5b78ac5e5084f1fce999fe05d7cf62795504a2221c1811d9a3f431ea373b6","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Conopidae","German","70b551aa0c8ddc7fdfae3d07ec8b1d7388f1272e0e2137bc8f6d319fbf3446e4","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Micropezidae","German","58149634370a1e88f5d9d1aa31ee20a10ba87482e0d1f62bf262ff286322feb4","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Hoverflies","German","114a8e0df44fab2c38fc03985855d657da46401f16b0c32da3bede1fd5ae4eb8","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Grass Flies","German","383ee6a5f593f48bc468464103fb7965c438ea5e8ad44935641d3876664ddcc6","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2044","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Tachinidae","German","a68e1c6412bca01409a5a21ba9c8759311b85f1113260341a9da13e868196cda","https://lau.sachsen-anhalt.de/alt-vor-neuer-navigation/wir-ueber-uns-publikationen/fachpublikationen/berichte-des-lau/rote-listen-sachsen-anhalt-2045","Rote Listen Sachsen-Anhalt 2020","2020"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata","Aves",NA,"Breeding Birds","German","4c288b553f368165a0fcdc1a532ed4051afd5188319efff8faaf80251252d979","https://sachsen-anhalt.nabu.de/imperia/md/content/sachsen-anhalt/rote-liste-brutvoegel-lsa_2017.pdf","Rote Liste der Brutvögel des Landes Sachsen-Anhalt (3. Fassung)","2017"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Plantae",NA,NA,NA,"Algae","German","c826cd372b6cefbbc3154ffb9b7996383a3bceac1dbe119a54d9f4d018abff61","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Plantae",NA,NA,NA,"Lichens","German","b1c4867af30b7c0335f23d0c3e8aa51d22d9a5be61cf0dadc1c2545aecd357ad","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Plantae",NA,NA,NA,"Bryophytes","German","4d8de2c92c09019a12ae690d1c6129661691832fe1b3c142bfbf487954cd665e","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Plantae",NA,NA,NA,"Flowering Plant","German","dc934fd0480f1d5173bb6a29c8314aace947304ed19db7100b2174e47fb1087c","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Plantae",NA,NA,NA,"Ferns","German","dc934fd0480f1d5173bb6a29c8314aace947304ed19db7100b2174e47fb1087c","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Fungi",NA,NA,NA,"Large Mushrooms","German","67d3e43430597fa31f929fd8ded5afb7f9f6f06dc1cc32a7e85ddb4827541010","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata","Mammalia",NA,"Mammals","German","76dc2af6fa804b3a682839158179c04d85ac3f76e66367d18a00994448b341d5","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata","Aves",NA,"Breeding Birds","German","e43c6f04e95389bdf48b9f26b7fab354d56fc259d0bf33db6f42625aeac343df","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","f4483bd24fdf6d7fda847d1d2ed48dc6a12d36e3785948eeced1118eff5c43a0","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata","Reptilia",NA,"Reptiles","German","f4483bd24fdf6d7fda847d1d2ed48dc6a12d36e3785948eeced1118eff5c43a0","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata",NA,NA,"Fishes","German","69cee309ed7a4060399320b88ec76cfe7922d61af14e5130576e874f9613ea7a","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Chordata",NA,NA,"Cyclostomata","German","69cee309ed7a4060399320b88ec76cfe7922d61af14e5130576e874f9613ea7a","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Mollusca",NA,NA,"Molluscs","German","241c293721614e62d99339fa23b53ea0da4201d68da8aa83072433ef8998a804","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Annelida","Clitellata",NA,"Leeches","German","fac54bb17ff109a22c4be0e5e53320a1a5ff504d0da36db39095570d19976b2d","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Branchiopoda","Anostraca","Anostraca","German","17a7b9b67a1181419f3489278d5f50c7430a5ba931064680aa140c6535c85c2a","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Malacostraca","Isopoda","Woodlice","German","ae9b5accc517805dce0760ea8be6fdf27ae6184e5505095d6cdd884b025595db","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Malacostraca","Decapoda","Crayfish","German","942f9a1a45adcf1214c5307f9ef229c46ae23958e6477bd9b3bb0246a6be242b","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Diplopoda",NA,"Diplopoda","German","2503fd21901a88907f2048ae96cb4b87170331467d46bbd1255b181d294d7ed9","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Chilopoda",NA,"Chilopoda","German","f0085bffec07ab131acf9fe52b09cb55b653e1013309ea0111f33f5381b99927","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Entognatha","Collembola","Collembola","German","2d252224c97f879bc9cca2f6a7c9ae9451969ca2c7cd957af7fe195b748cfb8a","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Araneae","Spiders","German","6649d6786e74d8b9eecb7f526bf5f6982a2920c0f608069ebd187b7c22aa2a54","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Opiliones","Opiliones","German","c3ca5c59b34b79041e71f6c6446005712e00d19340cfb6966281a8845e2bc967","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Ephemeroptera","Mayflies","German","a34b401188b8dfbe1f094fca650591501219029ecbfc3786575f3af994ca65dc","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Plecoptera","Stoneflies","German","a34b401188b8dfbe1f094fca650591501219029ecbfc3786575f3af994ca65dc","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Trichoptera","Caddisflies","German","3be26ad23b371bdf0ffb8113ed60b4dc080a4eed218ee6b05d2a66a572599943","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Odonata","Odonata","German","8c4d2ce54023536059e2865202e2a8fa009a96997a682da72d9d0a85ad11ce26","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Blattodea","Blattodea","German","07c48712e7b9d5def01f64beb8b96cd4bfc08616fdbf6c9246014228efd55ffb","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Dermaptera","Earwigs","German","e6c8c531478dbcdce76ac51aa4f6207f7ef5510c2a68df31513e0d10f2de1546","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Ensifera","German","ce567fd49797526783fd732fd53271fdec2d15df62d7260ee0e46a5f76e83ca1","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
"Europe","Germany","Sachsen-Anhalt",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Caelifera","German","ce567fd49797526783fd732fd53271fdec2d15df62d7260ee0e46a5f76e83ca1","https://lau.sachsen-anhalt.de/naturschutz/arten-und-biotopschutz/berichte-lau-heft-39-2004-rote-liste","Rote Listen Sachsen-Anhalt 2004","2004"
